,ID,Age,Experience,Income,ZIP.Code,Family,CCAvg,Education,Mortgage,Personal.Loan,Securities.Account,CD.Account,Online,CreditCard
4138,4139,47,22,114,95819,1,0.6,1,0,0,1,1,1,1
4139,4140,29,3,81,95827,1,2.9,3,0,0,0,0,0,0
4140,4141,63,38,32,94015,1,1.5,2,0,0,0,0,0,0
4141,4142,43,19,63,94118,3,2.1,3,0,0,0,0,0,0
4142,4143,57,32,70,90024,3,1.6,3,0,0,0,0,0,0
4143,4144,55,31,20,94720,2,0.3,1,0,0,0,0,1,0
4144,4145,47,23,138,91367,2,3.3,1,0,0,0,0,1,1
4145,4146,58,34,63,94305,4,1.6,2,0,0,0,0,0,0
4146,4147,53,28,85,95814,1,1.3,3,118,0,0,0,1,0
4147,4148,59,35,180,96008,2,6.5,2,0,1,1,1,1,1
4148,4149,46,22,80,95747,4,2.0,3,0,0,0,0,1,0
4149,4150,41,15,53,93106,1,0.7,3,0,0,0,0,1,0
4150,4151,46,20,72,92009,2,1.7,2,75,0,0,0,1,0
4151,4152,44,18,123,95841,3,5.9,1,0,1,0,1,1,1
4152,4153,44,18,91,91361,2,0.8,3,0,0,0,0,1,0
4153,4154,50,26,148,94608,2,6.8,1,0,0,0,0,1,0
4154,4155,51,25,163,94305,2,1.3,3,0,1,0,0,1,0
4155,4156,55,30,28,90291,4,0.1,3,149,0,0,0,1,1
4156,4157,37,12,193,92780,1,8.6,1,0,0,0,0,0,0
4157,4158,34,10,22,94545,3,0.9,3,0,0,0,0,1,0
4158,4159,59,34,74,92780,4,0.7,1,0,0,0,0,1,1
4159,4160,45,20,70,94305,4,1.9,3,0,0,0,0,1,1
4160,4161,30,4,11,95054,1,0.1,2,0,0,0,0,1,1
4161,4162,32,8,61,94703,3,2.6,2,0,0,0,0,0,0
4162,4163,61,37,41,94704,1,0.8,1,0,0,0,0,1,1
4163,4164,54,28,108,94110,4,1.9,2,0,1,0,0,1,0
4164,4165,35,10,23,90058,4,1.1,3,0,0,0,0,0,1
4165,4166,63,38,135,91768,2,3.8,3,183,1,0,0,0,0
4166,4167,66,40,30,95133,2,0.7,3,86,0,0,0,0,0
4167,4168,48,24,144,94025,4,3.5,2,0,1,0,0,0,0
4168,4169,60,34,139,95020,4,0.4,1,0,1,0,0,1,0
4169,4170,41,17,143,90059,2,2.7,3,209,1,0,0,1,0
4170,4171,31,7,44,93561,1,1.2,1,0,0,0,0,1,1
4171,4172,58,31,49,94521,4,2.5,2,0,0,0,0,1,0
4172,4173,67,42,75,90041,4,0.1,2,182,0,0,0,1,0
4173,4174,35,9,43,93943,2,0.3,1,0,0,0,0,1,0
4174,4175,40,14,59,91335,3,0.5,3,0,0,0,0,1,0
4175,4176,42,17,154,93955,3,4.9,1,0,1,0,1,1,1
4176,4177,44,18,75,95131,1,0.7,3,0,0,0,0,0,1
4177,4178,47,23,75,93106,1,2.6,2,0,0,0,0,0,1
4178,4179,59,35,88,91311,2,1.6,1,278,0,0,0,0,0
4179,4180,29,3,91,94122,1,3.4,3,0,1,0,0,0,0
4180,4181,36,6,11,92008,1,0.67,3,0,0,1,1,1,1
4181,4182,47,22,22,90024,1,0.4,3,0,0,0,0,1,0
4182,4183,55,29,49,92691,2,0.8,3,220,0,0,0,0,1
4183,4184,41,17,140,94542,1,3.5,1,342,0,0,0,0,0
4184,4185,51,25,99,90277,2,2.4,2,0,0,0,0,0,0
4185,4186,26,2,82,91950,2,2.5,1,199,0,0,0,0,0
4186,4187,33,9,10,90005,4,1.0,1,81,0,0,0,0,1
4187,4188,30,5,109,94305,4,2.2,2,103,0,0,0,0,1
4188,4189,30,4,45,90041,4,1.3,3,0,0,0,0,0,0
4189,4190,45,19,93,91116,2,1.7,2,0,0,0,0,0,0
4190,4191,40,16,89,95814,3,3.9,2,216,1,1,1,1,0
4191,4192,42,15,39,91711,3,1.0,2,132,0,0,0,0,0
4192,4193,50,26,21,91768,1,0.2,1,89,0,0,0,1,0
4193,4194,62,37,31,95008,3,0.2,1,0,0,0,0,1,0
4194,4195,63,37,31,95819,1,0.5,3,0,0,0,0,1,0
4195,4196,43,19,52,95054,4,2.2,2,0,0,0,0,0,0
4196,4197,49,25,13,95814,1,0.9,3,0,0,0,0,1,0
4197,4198,51,25,21,90840,2,0.4,3,76,0,1,0,1,0
4198,4199,61,36,50,96003,4,1.7,1,189,0,0,0,1,0
4199,4200,43,19,81,90630,4,0.2,3,0,0,0,0,0,1
4200,4201,43,19,74,94035,4,1.9,1,0,0,0,0,0,1
4201,4202,61,36,89,93109,3,0.5,1,0,0,0,0,1,0
4202,4203,35,9,82,95064,3,0.9,2,0,0,0,0,1,0
4203,4204,59,33,88,93106,4,1.9,2,0,0,0,0,0,0
4204,4205,40,16,61,91711,3,2.1,3,0,0,0,0,0,0
4205,4206,61,36,139,95133,2,3.9,1,0,0,0,0,0,0
4206,4207,48,23,29,93711,1,1.3,2,0,0,0,0,0,0
4207,4208,37,11,51,93305,3,2.1,1,0,0,0,0,1,1
4208,4209,56,32,58,95064,1,1.8,3,241,0,0,0,1,0
4209,4210,35,9,21,91125,2,1.4,3,125,0,0,0,1,0
4210,4211,35,8,43,95819,2,1.67,2,0,0,0,0,0,0
4211,4212,40,16,104,94301,2,1.8,2,0,0,0,0,0,0
4212,4213,50,23,9,94109,1,0.5,2,98,0,0,0,1,0
4213,4214,49,25,39,91125,3,1.9,2,0,0,0,0,0,0
4214,4215,46,22,89,94303,1,2.7,1,0,0,1,1,1,1
4215,4216,64,40,21,94028,2,0.3,3,0,0,0,0,0,0
4216,4217,60,35,173,90059,3,3.1,3,0,1,0,0,1,0
4217,4218,45,21,29,95051,1,0.3,3,105,0,0,0,1,1
4218,4219,52,27,43,94005,4,0.2,2,0,0,0,0,0,1
4219,4220,58,34,30,90066,3,0.4,2,0,0,0,0,0,0
4220,4221,54,30,39,94806,4,0.1,3,0,0,1,0,1,0
4221,4222,48,22,83,90028,2,0.4,3,248,0,0,0,1,0
4222,4223,51,25,58,93106,3,0.7,2,223,0,0,0,0,0
4223,4224,53,26,8,94709,1,0.5,2,0,0,0,0,0,1
4224,4225,57,27,39,95929,3,1.0,3,0,0,1,0,0,1
4225,4226,43,18,204,91902,2,8.8,1,0,0,0,0,1,0
4226,4227,37,13,45,94591,1,1.8,1,0,0,0,0,0,0
4227,4228,32,7,111,90277,1,3.8,1,0,0,1,0,0,0
4228,4229,34,10,83,95060,2,2.0,2,148,0,0,0,0,0
4229,4230,54,24,83,94596,1,3.0,3,0,0,0,0,0,0
4230,4231,62,36,115,92093,2,2.8,1,202,0,0,0,1,1
4231,4232,56,32,60,93106,1,1.8,3,227,0,0,0,1,0
4232,4233,39,15,53,94116,1,1.8,1,0,0,0,0,0,0
4233,4234,32,7,134,95929,2,3.3,1,0,0,0,0,1,0
4234,4235,50,24,91,93555,1,0.8,3,0,0,0,0,1,0
4235,4236,27,1,91,92173,2,0.2,1,0,0,0,0,1,0
4236,4237,37,12,128,91342,2,3.9,1,0,0,0,0,1,1
4237,4238,60,34,78,90401,3,4.4,1,0,0,1,0,0,0
4238,4239,43,19,161,92093,2,7.6,1,464,0,0,0,1,0
4239,4240,62,36,60,92182,3,2.2,3,0,0,0,0,1,0
4240,4241,39,14,161,95064,1,4.1,1,509,0,1,0,0,0
4241,4242,34,9,40,95054,4,2.0,2,0,0,0,0,1,1
4242,4243,46,21,68,94720,1,0.2,2,0,0,0,0,1,0
4243,4244,46,22,74,94550,3,0.7,1,0,0,0,0,1,0
4244,4245,51,26,55,92121,3,2.0,2,93,0,0,0,1,0
4245,4246,44,20,145,90630,1,3.5,1,0,0,0,0,0,1
4246,4247,60,35,24,94920,1,1.5,2,0,0,0,0,0,0
4247,4248,65,39,10,90210,1,0.8,2,0,0,0,0,1,0
4248,4249,58,33,138,90720,2,3.9,1,0,0,1,0,1,0
4249,4250,37,12,63,91942,4,2.1,3,0,0,0,0,1,0
4250,4251,52,28,54,90041,4,0.1,3,0,0,0,0,0,1
4251,4252,42,16,62,95064,3,0.9,3,0,0,0,0,1,0
4252,4253,54,29,81,91107,1,0.1,3,0,0,0,0,0,0
4253,4254,54,28,61,90601,3,3.0,2,0,0,0,0,1,1
4254,4255,51,27,68,91711,1,1.6,3,0,0,0,0,1,0
4255,4256,59,35,78,90095,2,2.8,1,0,0,0,0,1,0
4256,4257,41,17,165,91311,2,7.6,1,157,0,0,0,0,0
4257,4258,43,17,48,95762,3,2.2,2,0,0,0,0,0,1
4258,4259,52,26,155,92660,3,7.2,2,0,1,0,0,1,0
4259,4260,52,26,158,94920,2,3.7,3,251,1,0,0,0,1
4260,4261,57,31,52,94105,1,1.4,1,0,0,0,0,1,0
4261,4262,53,28,18,92507,4,0.8,1,0,0,0,0,0,0
4262,4263,58,33,42,92093,4,1.7,1,0,0,0,0,0,0
4263,4264,59,33,18,94542,2,0.2,3,0,0,0,0,0,0
4264,4265,57,31,40,94304,2,0.3,1,0,0,1,1,1,1
4265,4266,27,2,44,93943,4,0.6,2,0,0,1,1,1,0
4266,4267,42,16,11,94015,1,0.2,1,87,0,0,0,0,1
4267,4268,52,26,194,91902,2,5.7,2,0,1,0,0,1,0
4268,4269,49,23,108,95616,2,2.4,2,0,0,0,0,1,0
4269,4270,47,23,12,92518,4,0.5,2,0,0,0,0,0,0
4270,4271,45,19,19,93117,3,1.5,1,94,0,0,0,1,1
4271,4272,25,1,150,92507,1,6.33,1,0,0,0,0,0,0
4272,4273,47,22,89,92647,4,1.9,3,0,0,0,0,1,0
4273,4274,44,19,83,95812,2,3.8,3,0,0,1,0,0,1
4274,4275,30,3,79,91380,4,2.0,2,0,0,0,0,1,0
4275,4276,63,38,102,95616,4,3.4,2,0,0,0,0,0,0
4276,4277,50,24,155,92717,1,7.3,1,0,0,0,0,1,1
4277,4278,40,16,138,92612,1,3.5,1,0,0,0,0,1,0
4278,4279,56,31,51,92028,3,1.7,1,0,0,0,0,1,1
4279,4280,39,15,80,94608,2,1.8,2,86,0,0,0,1,1
4280,4281,42,18,135,95136,2,3.3,1,0,0,1,1,1,1
4281,4282,28,1,34,94949,4,1.5,2,162,0,0,0,0,1
4282,4283,26,0,195,92093,3,6.33,3,0,1,1,1,1,0
4283,4284,58,32,62,91320,3,2.2,3,217,0,0,1,1,1
4284,4285,38,13,173,94305,2,3.3,1,243,0,0,0,0,0
4285,4286,23,-3,149,93555,2,7.2,1,0,0,0,0,1,0
4286,4287,53,29,20,93955,1,0.2,1,131,0,0,0,1,1
4287,4288,54,28,42,95207,4,2.5,1,0,0,0,0,1,1
4288,4289,42,17,28,94010,1,0.6,3,0,0,0,0,0,1
4289,4290,54,28,95,90254,1,1.9,2,0,0,0,0,1,0
4290,4291,66,42,95,94596,2,0.0,3,0,0,0,0,1,0
4291,4292,46,21,34,90034,1,0.1,1,124,0,0,0,1,0
4292,4293,63,37,191,94131,2,4.3,3,205,1,0,0,0,0
4293,4294,63,38,41,90034,2,1.5,1,173,0,0,0,1,1
4294,4295,58,34,150,92110,1,7.4,1,481,0,0,0,1,0
4295,4296,65,41,91,91360,2,0.0,3,146,0,0,0,0,0
4296,4297,35,9,84,94709,4,2.2,2,0,0,0,0,1,0
4297,4298,33,9,73,92110,4,3.4,1,140,0,0,0,1,0
4298,4299,43,19,122,93106,1,0.3,1,0,0,0,0,1,0
4299,4300,30,5,73,90065,1,2.6,2,133,0,0,0,1,0
4300,4301,61,37,20,95973,2,0.3,3,0,0,0,0,1,0
4301,4302,49,24,130,92677,4,1.1,1,281,1,0,1,1,0
4302,4303,52,27,85,92037,3,3.4,3,0,1,0,0,0,0
4303,4304,45,21,134,94550,2,3.3,1,0,0,0,0,1,1
4304,4305,64,39,98,95678,3,1.8,2,80,0,0,0,1,0
4305,4306,26,1,54,91709,2,1.6,3,0,0,1,0,0,0
4306,4307,35,11,41,92123,3,2.0,1,0,0,0,0,1,0
4307,4308,45,19,128,94928,4,6.0,3,0,1,0,0,1,0
4308,4309,44,20,132,94115,3,2.6,1,308,1,0,0,0,0
4309,4310,34,8,188,94025,1,2.9,3,0,1,0,0,1,0
4310,4311,65,41,170,94143,4,6.1,2,0,1,0,1,1,1
4311,4312,32,8,14,90034,3,0.9,3,111,0,0,0,0,0
4312,4313,41,15,93,95616,1,2.8,3,0,0,0,0,1,0
4313,4314,52,28,79,94596,1,2.7,2,0,0,0,0,1,1
4314,4315,35,9,79,94305,4,2.2,2,0,0,0,0,0,0
4315,4316,51,26,62,90024,4,1.8,3,119,0,0,0,1,0
4316,4317,30,6,95,91950,2,0.2,1,0,0,1,0,1,0
4317,4318,58,33,60,92672,4,1.3,3,0,0,0,0,1,0
4318,4319,49,23,75,92374,1,1.5,2,0,0,0,0,0,1
4319,4320,63,38,85,91320,4,0.1,2,0,0,0,0,0,1
4320,4321,40,15,143,94801,1,4.1,1,0,0,0,0,1,0
4321,4322,27,0,34,92717,1,2.0,2,112,0,0,0,0,1
4322,4323,38,14,44,91320,2,1.7,1,0,0,0,0,0,0
4323,4324,52,28,31,92008,4,0.9,2,151,0,1,0,1,0
4324,4325,49,24,13,94538,4,0.8,1,111,0,0,0,1,0
4325,4326,59,35,52,95616,4,1.5,1,0,0,0,0,1,1
4326,4327,32,8,42,95136,1,0.2,3,102,0,0,0,1,0
4327,4328,30,4,102,91775,4,2.1,3,139,0,0,0,0,1
4328,4329,64,38,143,95039,2,6.4,3,0,1,1,1,1,0
4329,4330,59,33,10,94063,4,0.7,3,0,0,0,0,1,0
4330,4331,62,37,44,90401,1,1.1,3,0,0,0,0,0,0
4331,4332,61,37,158,94720,2,6.0,1,306,0,1,1,1,1
4332,4333,53,26,12,92672,2,1.0,2,0,0,0,0,0,1
4333,4334,51,26,59,90095,1,1.2,1,139,0,0,0,1,0
4334,4335,55,29,92,92130,1,1.9,2,0,0,0,0,0,0
4335,4336,36,10,82,94542,2,2.8,1,0,0,0,0,0,1
4336,4337,44,19,44,90509,4,0.0,2,0,0,0,0,0,0
4337,4338,26,2,182,93010,2,3.2,2,0,1,0,0,0,0
4338,4339,54,30,121,92121,2,0.4,1,0,0,0,0,1,0
4339,4340,35,11,38,95518,1,1.7,1,0,0,0,0,0,1
4340,4341,34,10,92,90024,2,2.7,1,0,0,1,1,0,1
4341,4342,28,3,53,94305,2,1.6,3,0,0,0,0,0,0
4342,4343,32,7,45,93611,3,2.3,1,83,0,1,0,1,0
4343,4344,38,14,63,95422,1,3.6,2,0,0,1,0,1,0
4344,4345,53,28,181,95051,1,8.1,1,0,0,0,0,1,0
4345,4346,26,1,184,94608,2,4.2,3,577,1,0,1,1,1
4346,4347,45,21,33,94970,3,0.5,1,136,0,0,1,1,1
4347,4348,58,33,22,90024,3,0.2,1,0,0,0,0,1,0
4348,4349,59,33,99,92093,2,2.7,1,0,0,0,0,0,0
4349,4350,45,18,44,90089,3,1.0,2,193,0,0,0,0,0
4350,4351,64,39,101,95134,4,3.4,2,0,0,0,0,0,1
4351,4352,30,3,32,94132,1,2.0,2,0,0,0,0,1,1
4352,4353,40,16,59,94305,4,2.67,1,0,0,0,0,1,0
4353,4354,61,36,25,94015,2,0.5,2,0,0,0,0,1,1
4354,4355,40,16,140,93940,3,5.6,1,0,1,0,0,0,0
4355,4356,40,10,29,94720,1,0.75,3,0,0,0,0,1,0
4356,4357,43,19,35,90630,1,0.7,1,0,0,0,0,0,0
4357,4358,39,14,141,93302,4,6.3,1,0,1,1,1,1,1
4358,4359,35,11,75,92672,4,2.0,3,79,0,0,0,0,0
4359,4360,38,12,58,95054,2,2.8,1,0,0,0,0,1,0
4360,4361,67,43,41,90024,2,1.1,1,0,0,0,0,0,0
4361,4362,55,30,42,93940,2,2.0,2,196,0,0,0,0,1
4362,4363,28,2,55,93940,3,1.1,2,0,0,0,0,0,0
4363,4364,30,4,18,93711,4,0.3,2,84,0,0,0,1,0
4364,4365,59,35,75,92121,4,2.3,3,0,0,1,0,0,0
4365,4366,26,2,85,95020,2,2.5,1,0,0,0,0,0,0
4366,4367,52,28,43,90089,4,1.1,2,0,0,0,0,0,0
4367,4368,40,15,149,90250,2,3.9,1,319,0,0,0,1,1
4368,4369,31,7,25,93943,2,1.0,2,0,0,1,1,1,1
4369,4370,50,25,19,94005,4,0.4,2,103,0,0,0,1,1
4370,4371,27,3,18,93524,1,0.4,3,0,0,0,0,0,0
4371,4372,64,39,13,90024,4,0.6,2,0,0,0,0,1,0
4372,4373,34,10,41,91765,1,2.4,2,0,0,0,0,0,0
4373,4374,30,6,139,94501,1,4.3,1,0,0,0,0,1,0
4374,4375,39,15,62,93955,3,2.33,1,131,0,0,1,1,1
4375,4376,34,10,51,90032,3,2.0,1,130,0,0,0,0,0
4376,4377,40,15,71,93950,3,3.0,1,272,0,0,0,1,0
4377,4378,33,8,145,92507,1,2.7,3,0,1,0,0,1,0
4378,4379,38,12,45,91768,4,1.2,2,138,0,0,0,1,0
4379,4380,42,17,53,93023,4,1.9,3,0,0,0,0,1,0
4380,4381,37,13,64,94105,1,1.5,3,0,0,0,0,1,0
4381,4382,33,8,39,94542,4,0.8,1,0,0,0,0,1,0
4382,4383,60,34,38,92182,3,2.2,3,0,0,1,0,0,0
4383,4384,28,4,85,94709,3,2.5,1,0,0,0,0,1,0
4384,4385,45,20,61,92717,3,2.7,2,0,0,0,0,0,1
4385,4386,56,32,23,94610,1,1.2,3,127,0,0,0,1,1
4386,4387,53,27,122,94305,1,2.4,1,330,0,0,0,0,0
4387,4388,37,12,72,91380,4,0.7,3,0,0,0,0,0,0
4388,4389,47,21,123,90840,1,7.3,1,0,0,0,0,0,0
4389,4390,58,32,40,90057,1,1.6,1,0,0,1,1,1,1
4390,4391,52,26,62,95134,4,2.8,2,0,0,0,0,1,0
4391,4392,46,22,113,94105,2,3.3,1,0,0,0,0,0,1
4392,4393,52,27,81,92634,4,3.8,2,0,0,0,0,0,0
4393,4394,24,0,59,95521,4,1.6,1,0,0,0,0,0,0
4394,4395,57,31,25,94523,2,0.7,2,103,0,0,0,0,0
